Date,NO2,Status,NOX,Status
2006-05-14,82,V ugm-3,161,V ugm-3
2006-05-15,125,V ugm-3,336,V ugm-3
2006-05-16,147,V ugm-3,461,V ugm-3
2006-05-17,129,V ugm-3,386,V ugm-3
2006-05-18,134,V ugm-3,367,V ugm-3
2006-05-19,139,V ugm-3,417,V ugm-3
2006-05-20,128,V ugm-3,364,V ugm-3
2006-05-21,NA,V ugm-3,NA,V ugm-3
2006-05-22,NA,V ugm-3,NA,V ugm-3
2006-05-23,151,V ugm-3,470,V ugm-3
2006-05-24,142,V ugm-3,388,V ugm-3
2006-05-25,119,V ugm-3,304,V ugm-3
2006-05-26,123,V ,443,V 
2006-05-27,99,V ,338,V 
2006-05-28,58,V ,121,V 
2006-05-29,36,V ugm-3,55,V ugm-3
2006-05-30,40,V ugm-3,68,V ugm-3
2006-05-31,57,V ugm-3,108,V ugm-3
2006-06-01,77,V ugm-3,158,V ugm-3
2006-06-02,101,V ugm-3,258,V ugm-3
2006-06-03,75,V ugm-3,155,V ugm-3
2006-06-04,91,V ugm-3,176,V ugm-3
2006-06-05,66,V ugm-3,132,V ugm-3
2006-06-06,82,V ugm-3,170,V ugm-3
2006-06-07,115,V ugm-3,274,V ugm-3
2006-06-08,171,V ugm-3,409,V ugm-3
2006-06-09,145,V ugm-3,284,V ugm-3
2006-06-10,103,V ugm-3,186,V ugm-3
2006-06-11,117,V ugm-3,242,V ugm-3
2006-06-12,165,V ugm-3,347,V ugm-3
2006-06-13,89,V ugm-3,187,V ugm-3
2006-06-14,43,V ugm-3,71,V ugm-3
2006-06-15,61,V ugm-3,117,V ugm-3
2006-06-16,111,V ,254,V 
2006-06-17,157,V ,337,V 
2006-06-18,145,V ,286,V 
2006-06-19,129,V ugm-3,379,V ugm-3
2006-06-20,132,V ugm-3,385,V ugm-3
2006-06-21,132,V ugm-3,366,V ugm-3
2006-06-22,116,V ugm-3,318,V ugm-3
2006-06-23,143,V ugm-3,402,V ugm-3
2006-06-24,124,V ugm-3,284,V ugm-3
2006-06-25,92,V ugm-3,171,V ugm-3
2006-06-26,47,V ugm-3,86,V ugm-3
2006-06-27,65,V ugm-3,136,V ugm-3
2006-06-28,120,V ugm-3,307,V ugm-3
2006-06-29,138,V ugm-3,335,V ugm-3
2006-06-30,158,V ugm-3,359,V ugm-3
2006-07-01,136,V ugm-3,235,V ugm-3
2006-07-02,112,V ugm-3,183,V ugm-3
2006-07-03,114,V ugm-3,188,V ugm-3
2006-07-04,120,V ugm-3,199,V ugm-3
2006-07-05,174,V ugm-3,405,V ugm-3
2006-07-06,160,V ugm-3,446,V ugm-3
2006-07-07,128,V ugm-3,402,V ugm-3
2006-07-08,110,V ugm-3,316,V ugm-3
2006-07-09,80,V ugm-3,205,V ugm-3
2006-07-10,120,V ugm-3,398,V ugm-3
2006-07-11,78,V ugm-3,179,V ugm-3
2006-07-12,129,V ugm-3,314,V ugm-3
2006-07-13,41,V ugm-3,86,V ugm-3
2006-07-14,59,V ugm-3,129,V ugm-3
2006-07-15,60,V ugm-3,127,V ugm-3
2006-07-16,78,V ugm-3,141,V ugm-3
2006-07-17,132,V ugm-3,230,V ugm-3
2006-07-18,134,V ugm-3,226,V ugm-3
2006-07-19,155,V ugm-3,268,V ugm-3
2006-07-20,186,V ugm-3,454,V ugm-3
2006-07-21,171,V ugm-3,418,V ugm-3
2006-07-22,113,V ugm-3,257,V ugm-3
2006-07-23,84,V ugm-3,211,V ugm-3
2006-07-24,100,V ugm-3,221,V ugm-3
2006-07-25,116,V ,242,V 
2006-07-26,181,V ugm-3,354,V ugm-3
2006-07-27,150,V ugm-3,336,V ugm-3
2006-07-28,89,V ugm-3,179,V ugm-3
2006-07-29,108,V ugm-3,313,V ugm-3
2006-07-30,95,V ugm-3,254,V ugm-3
2006-07-31,103,V ugm-3,286,V ugm-3
2006-08-01,84,V ugm-3,239,V ugm-3
2006-08-02,62,V ugm-3,151,V ugm-3
2006-08-03,34,V ugm-3,69,V ugm-3
2006-08-04,55,V ugm-3,114,V ugm-3
2006-08-05,79,V ugm-3,164,V ugm-3
2006-08-06,59,V ugm-3,140,V ugm-3
2006-08-07,35,V ugm-3,85,V ugm-3
2006-08-08,70,V ugm-3,148,V ugm-3
2006-08-09,45,V ugm-3,88,V ugm-3
2006-08-10,42,V ugm-3,99,V ugm-3
2006-08-11,38,V ugm-3,78,V ugm-3
2006-08-12,19,V ugm-3,37,V ugm-3
2006-08-13,36,V ugm-3,73,V ugm-3
2006-08-14,58,V ugm-3,145,V ugm-3
2006-08-15,131,V ugm-3,376,V ugm-3
2006-08-16,119,V ugm-3,309,V ugm-3
2006-08-17,108,V ugm-3,273,V ugm-3
2006-08-18,130,V ugm-3,360,V ugm-3
2006-08-19,106,V ugm-3,273,V ugm-3
2006-08-20,100,V ugm-3,245,V ugm-3
2006-08-21,78,V ugm-3,225,V ugm-3
2006-08-22,100,V ugm-3,281,V ugm-3
2006-08-23,116,V ugm-3,373,V ugm-3
2006-08-24,53,V ugm-3,113,V ugm-3
2006-08-25,129,V ugm-3,382,V ugm-3
2006-08-26,62,V ugm-3,154,V ugm-3
2006-08-27,63,V ugm-3,150,V ugm-3
2006-08-28,54,V ugm-3,132,V ugm-3
2006-08-29,68,V ugm-3,171,V ugm-3
2006-08-30,91,V ugm-3,251,V ugm-3
2006-08-31,122,V ugm-3,390,V ugm-3
2006-09-01,133,V ugm-3,430,V ugm-3
2006-09-02,87,V ugm-3,250,V ugm-3
2006-09-03,72,V ugm-3,199,V ugm-3
2006-09-04,105,V ugm-3,292,V ugm-3
2006-09-05,128,V ugm-3,452,V ugm-3
2006-09-06,120,V ,381,V 
2006-09-07,41,V ,76,V 
2006-09-08,100,V ,235,V 
2006-09-09,93,V ugm-3,200,V ugm-3
2006-09-10,116,V ugm-3,240,V ugm-3
2006-09-11,161,V ugm-3,391,V ugm-3
2006-09-12,139,V ugm-3,449,V ugm-3
2006-09-13,150,V ugm-3,422,V ugm-3
2006-09-14,NA,V ugm-3,NA,V ugm-3
2006-09-15,50,V ,93,V 
2006-09-16,55,V ,84,V 
2006-09-17,96,V ,221,V 
2006-09-18,126,V ,371,V 
2006-09-19,148,V ,441,V 
2006-09-20,146,V ugm-3,417,V ugm-3
2006-09-21,144,V ugm-3,326,V ugm-3
2006-09-22,150,V ugm-3,437,V ugm-3
2006-09-23,104,V ugm-3,262,V ugm-3
2006-09-24,102,V ugm-3,249,V ugm-3
2006-09-25,126,V ugm-3,403,V ugm-3
2006-09-26,130,V ugm-3,413,V ugm-3
2006-09-27,149,V ugm-3,447,V ugm-3
2006-09-28,146,V ugm-3,492,V ugm-3
2006-09-29,137,V ugm-3,444,V ugm-3
2006-09-30,111,V ugm-3,306,V ugm-3
2006-10-01,102,V ugm-3,275,V ugm-3
2006-10-02,144,V ugm-3,465,V ugm-3
2006-10-03,96,V ugm-3,282,V ugm-3
2006-10-04,122,V ugm-3,363,V ugm-3
2006-10-05,156,V ugm-3,525,V ugm-3
2006-10-06,141,V ugm-3,445,V ugm-3
2006-10-07,107,V ugm-3,314,V ugm-3
2006-10-08,114,V ugm-3,316,V ugm-3
2006-10-09,130,V ugm-3,422,V ugm-3
2006-10-10,115,V ugm-3,379,V ugm-3
2006-10-11,141,V ugm-3,462,V ugm-3
2006-10-12,166,V ugm-3,599,V ugm-3
2006-10-13,114,V ugm-3,407,V ugm-3
2006-10-14,74,V ugm-3,198,V ugm-3
2006-10-15,60,V ugm-3,123,V ugm-3
2006-10-16,122,V ugm-3,404,V ugm-3
2006-10-17,113,V ugm-3,373,V ugm-3
2006-10-18,121,V ugm-3,347,V ugm-3
2006-10-19,133,V ugm-3,380,V ugm-3
2006-10-20,169,V ugm-3,537,V ugm-3
2006-10-21,117,V ugm-3,330,V ugm-3
2006-10-22,100,V ugm-3,285,V ugm-3
2006-10-23,133,V ugm-3,451,V ugm-3
2006-10-24,117,V ugm-3,375,V ugm-3
2006-10-25,120,V ugm-3,360,V ugm-3
2006-10-26,145,V ugm-3,453,V ugm-3
2006-10-27,168,V ugm-3,602,V ugm-3
2006-10-28,117,V ugm-3,370,V ugm-3
2006-10-29,74,V ugm-3,190,V ugm-3
2006-10-30,149,V ugm-3,512,V ugm-3
2006-10-31,86,V ugm-3,216,V ugm-3
2006-11-01,53,V ugm-3,99,V ugm-3
2006-11-02,77,V ugm-3,168,V ugm-3
2006-11-03,120,V ugm-3,372,V ugm-3
2006-11-04,147,V ugm-3,541,V ugm-3
2006-11-05,129,V ugm-3,427,V ugm-3
2006-11-06,219,V ugm-3,802,V ugm-3
2006-11-07,207,V ugm-3,776,V ugm-3
2006-11-08,202,V ugm-3,680,V ugm-3
2006-11-09,NA,V ugm-3,NA,V ugm-3
2006-11-10,NA,V ,NA,V 
2006-11-11,112,V ugm-3,308,V ugm-3
2006-11-12,107,V ugm-3,293,V ugm-3
2006-11-13,136,V ugm-3,422,V ugm-3
2006-11-14,169,V ugm-3,571,V ugm-3
2006-11-15,142,V ugm-3,452,V ugm-3
2006-11-16,147,V ugm-3,498,V ugm-3
2006-11-17,163,V ugm-3,500,V ugm-3
2006-11-18,154,V ugm-3,504,V ugm-3
2006-11-19,130,V ugm-3,411,V ugm-3
2006-11-20,152,V ugm-3,534,V ugm-3
2006-11-21,165,V ugm-3,528,V ugm-3
2006-11-22,190,V ugm-3,673,V ugm-3
2006-11-23,152,V ugm-3,474,V ugm-3
2006-11-24,142,V ugm-3,437,V ugm-3
2006-11-25,127,V ugm-3,344,V ugm-3
2006-11-26,123,V ugm-3,350,V ugm-3
2006-11-27,129,V ugm-3,373,V ugm-3
2006-11-28,171,V ugm-3,560,V ugm-3
2006-11-29,186,V ugm-3,627,V ugm-3
2006-11-30,156,V ugm-3,509,V ugm-3
2006-12-01,133,V ugm-3,452,V ugm-3
2006-12-02,141,V ugm-3,420,V ugm-3
2006-12-03,106,V ugm-3,267,V ugm-3
2006-12-04,151,V ugm-3,454,V ugm-3
2006-12-05,144,V ugm-3,416,V ugm-3
2006-12-06,180,V ugm-3,576,V ugm-3
2006-12-07,155,V ugm-3,453,V ugm-3
2006-12-08,137,V ugm-3,421,V ugm-3
2006-12-09,104,V ugm-3,321,V ugm-3
2006-12-10,126,V ugm-3,376,V ugm-3
2006-12-11,154,V ugm-3,501,V ugm-3
2006-12-12,168,V ugm-3,532,V ugm-3
2006-12-13,152,V ugm-3,451,V ugm-3
2006-12-14,162,V ugm-3,483,V ugm-3
2006-12-15,158,V ugm-3,488,V ugm-3
2006-12-16,121,V ugm-3,355,V ugm-3
2006-12-17,128,V ugm-3,394,V ugm-3
2006-12-18,121,V ugm-3,473,V ugm-3
2006-12-19,149,V ugm-3,608,V ugm-3
2006-12-20,179,V ugm-3,790,V ugm-3
2006-12-21,110,V ugm-3,452,V ugm-3
2006-12-22,113,V ugm-3,469,V ugm-3
2006-12-23,60,V ugm-3,150,V ugm-3
2006-12-24,51,V ugm-3,101,V ugm-3
2006-12-25,44,V ugm-3,91,V ugm-3
2006-12-26,63,V ugm-3,143,V ugm-3
2006-12-27,99,V ugm-3,314,V ugm-3
2006-12-28,110,V ugm-3,316,V ugm-3
2006-12-29,82,V ugm-3,189,V ugm-3
2006-12-30,85,V ugm-3,191,V ugm-3
2006-12-31,79,V ugm-3,170,V ugm-3
2007-01-01,99,V ugm-3,231,V ugm-3
2007-01-02,94,V ugm-3,221,V ugm-3
2007-01-03,119,V ugm-3,309,V ugm-3
2007-01-04,121,V ugm-3,311,V ugm-3
2007-01-05,146,V ugm-3,446,V ugm-3
2007-01-06,124,V ugm-3,338,V ugm-3
2007-01-07,90,V ugm-3,206,V ugm-3
2007-01-08,131,V ugm-3,384,V ugm-3
2007-01-09,100,V ugm-3,249,V ugm-3
2007-01-10,110,V ugm-3,288,V ugm-3
2007-01-11,104,V ugm-3,255,V ugm-3
2007-01-12,144,V ugm-3,403,V ugm-3
2007-01-13,102,V ugm-3,253,V ugm-3
2007-01-14,127,V ,350,V 
2007-01-15,135,V ,385,V 
2007-01-16,129,V ugm-3,384,V ugm-3
2007-01-17,149,V ugm-3,442,V ugm-3
2007-01-18,107,V ugm-3,263,V ugm-3
2007-01-19,138,V ugm-3,400,V ugm-3
2007-01-20,101,V ugm-3,257,V ugm-3
2007-01-21,98,V ugm-3,252,V ugm-3
2007-01-22,55,V ugm-3,105,V ugm-3
2007-01-23,56,V ugm-3,105,V ugm-3
2007-01-24,85,V ugm-3,204,V ugm-3
2007-01-25,77,V ugm-3,172,V ugm-3
2007-01-26,126,V ugm-3,401,V ugm-3
2007-01-27,88,V ugm-3,208,V ugm-3
2007-01-28,92,V ugm-3,210,V ugm-3
2007-01-29,76,V ugm-3,178,V ugm-3
2007-01-30,110,V ugm-3,311,V ugm-3
2007-01-31,153,V ugm-3,514,V ugm-3
2007-02-01,156,V ugm-3,593,V ugm-3
2007-02-02,87,V ugm-3,252,V ugm-3
2007-02-03,90,V ugm-3,216,V ugm-3
2007-02-04,79,V ugm-3,186,V ugm-3
2007-02-05,77,V ugm-3,182,V ugm-3
2007-02-06,93,V ugm-3,244,V ugm-3
2007-02-07,151,V ugm-3,529,V ugm-3
2007-02-08,118,V ugm-3,357,V ugm-3
2007-02-09,120,V ugm-3,375,V ugm-3
2007-02-10,120,V ugm-3,326,V ugm-3
2007-02-11,111,V ugm-3,276,V ugm-3
2007-02-12,114,V ugm-3,297,V ugm-3
2007-02-13,149,V ugm-3,463,V ugm-3
2007-02-14,109,V ugm-3,308,V ugm-3
2007-02-15,150,V ugm-3,427,V ugm-3
2007-02-16,128,V ugm-3,380,V ugm-3
2007-02-17,67,V ugm-3,175,V ugm-3
2007-02-18,66,V ugm-3,139,V ugm-3
2007-02-19,123,V ugm-3,379,V ugm-3
2007-02-20,143,V ugm-3,451,V ugm-3
2007-02-21,166,V ugm-3,483,V ugm-3
2007-02-22,150,V ugm-3,417,V ugm-3
2007-02-23,143,V ugm-3,389,V ugm-3
2007-02-24,125,V ugm-3,324,V ugm-3
2007-02-25,84,V ugm-3,176,V ugm-3
2007-02-26,71,V ugm-3,147,V ugm-3
2007-02-27,157,V ugm-3,506,V ugm-3
2007-02-28,157,V ugm-3,440,V ugm-3
2007-03-01,122,V ugm-3,302,V ugm-3
2007-03-02,126,V ugm-3,374,V ugm-3
2007-03-03,112,V ugm-3,300,V ugm-3
2007-03-04,99,V ugm-3,250,V ugm-3
2007-03-05,122,V ugm-3,315,V ugm-3
2007-03-06,142,V ugm-3,405,V ugm-3
2007-03-07,115,V ugm-3,313,V ugm-3
2007-03-08,157,V ugm-3,487,V ugm-3
2007-03-09,90,V ugm-3,206,V ugm-3
2007-03-10,134,V ugm-3,390,V ugm-3
2007-03-11,126,V ugm-3,338,V ugm-3
2007-03-12,132,V ugm-3,364,V ugm-3
2007-03-13,97,V ugm-3,227,V ugm-3
2007-03-14,166,V ugm-3,533,V ugm-3
2007-03-15,150,V ugm-3,436,V ugm-3
2007-03-16,106,V ugm-3,264,V ugm-3
2007-03-17,107,V ugm-3,251,V ugm-3
2007-03-18,66,V ugm-3,140,V ugm-3
2007-03-19,56,V ugm-3,102,V ugm-3
2007-03-20,42,V ugm-3,76,V ugm-3
2007-03-21,67,V ugm-3,132,V ugm-3
2007-03-22,108,V ugm-3,282,V ugm-3
2007-03-23,52,V ugm-3,92,V ugm-3
2007-03-24,43,V ugm-3,72,V ugm-3
2007-03-25,65,V ugm-3,122,V ugm-3
2007-03-26,105,V ugm-3,233,V ugm-3
2007-03-27,126,V ugm-3,299,V ugm-3
2007-03-28,112,V ugm-3,255,V ugm-3
2007-03-29,84,V ugm-3,176,V ugm-3
2007-03-30,61,V ugm-3,104,V ugm-3
2007-03-31,33,V ugm-3,48,V ugm-3
2007-04-01,43,V ugm-3,59,V ugm-3
2007-04-02,56,V ugm-3,86,V ugm-3
2007-04-03,41,V ugm-3,65,V ugm-3
2007-04-04,66,V ugm-3,128,V ugm-3
2007-04-05,131,V ugm-3,382,V ugm-3
2007-04-06,66,V ugm-3,129,V ugm-3
2007-04-07,75,V ugm-3,136,V ugm-3
2007-04-08,119,V ugm-3,250,V ugm-3
2007-04-09,76,V ugm-3,142,V ugm-3
2007-04-10,97,V ugm-3,218,V ugm-3
2007-04-11,113,V ugm-3,260,V ugm-3
2007-04-12,93,V ugm-3,191,V ugm-3
2007-04-13,58,V ugm-3,115,V ugm-3
2007-04-14,61,V ugm-3,109,V ugm-3
2007-04-15,70,V ugm-3,116,V ugm-3
2007-04-16,66,V ugm-3,123,V ugm-3
2007-04-17,55,V ugm-3,98,V ugm-3
2007-04-18,77,V ugm-3,146,V ugm-3
2007-04-19,132,V ugm-3,344,V ugm-3
2007-04-20,134,V ugm-3,317,V ugm-3
2007-04-21,124,V ugm-3,291,V ugm-3
2007-04-22,150,V ugm-3,349,V ugm-3
2007-04-23,144,V ugm-3,431,V ugm-3
2007-04-24,163,V ugm-3,440,V ugm-3
2007-04-25,154,V ugm-3,417,V ugm-3
2007-04-26,43,V ugm-3,73,V ugm-3
2007-04-27,43,V ugm-3,69,V ugm-3
2007-04-28,31,V ugm-3,47,V ugm-3
2007-04-29,43,V ugm-3,79,V ugm-3
2007-04-30,63,V ugm-3,119,V ugm-3
2007-05-01,83,V ugm-3,164,V ugm-3
2007-05-02,58,V ugm-3,97,V ugm-3
2007-05-03,41,V ugm-3,65,V ugm-3
2007-05-04,39,V ugm-3,58,V ugm-3
2007-05-05,54,V ugm-3,105,V ugm-3
2007-05-06,113,V ugm-3,277,V ugm-3
2007-05-07,81,V ugm-3,204,V ugm-3
2007-05-08,136,V ugm-3,378,V ugm-3
2007-05-09,148,V ugm-3,439,V ugm-3
2007-05-10,NA,V ugm-3,NA,V ugm-3
2007-05-11,NA,V ugm-3,NA,V ugm-3
2007-05-12,136,V ugm-3,370,V ugm-3
2007-05-13,102,V ugm-3,244,V ugm-3
2007-05-14,100,V ugm-3,264,V ugm-3
2007-05-15,158,V ugm-3,497,V ugm-3
2007-05-16,108,V ugm-3,319,V ugm-3
2007-05-17,68,V ugm-3,215,V ugm-3
2007-05-18,147,V ugm-3,480,V ugm-3
2007-05-19,136,V ugm-3,344,V ugm-3
2007-05-20,98,V ugm-3,209,V ugm-3
2007-05-21,52,V ugm-3,82,V ugm-3
2007-05-22,65,V ugm-3,112,V ugm-3
2007-05-23,104,V ugm-3,226,V ugm-3
2007-05-24,148,V ugm-3,386,V ugm-3
2007-05-25,63,V ugm-3,144,V ugm-3
2007-05-26,44,V ugm-3,73,V ugm-3
2007-05-27,51,V ugm-3,98,V ugm-3
2007-05-28,25,V ugm-3,40,V ugm-3
2007-05-29,90,V ugm-3,220,V ugm-3
2007-05-30,149,V ,422,V 
2007-05-31,123,V ,339,V 
2007-06-01,98,V ugm-3,214,V ugm-3
2007-06-02,126,V ugm-3,269,V ugm-3
2007-06-03,102,V ugm-3,187,V ugm-3
2007-06-04,48,V ugm-3,77,V ugm-3
2007-06-05,38,V ugm-3,58,V ugm-3
2007-06-06,36,V ugm-3,57,V ugm-3
2007-06-07,41,V ugm-3,70,V ugm-3
2007-06-08,56,V ugm-3,100,V ugm-3
2007-06-09,78,V ugm-3,145,V ugm-3
2007-06-10,69,V ugm-3,125,V ugm-3
2007-06-11,71,V ugm-3,133,V ugm-3
2007-06-12,131,V ugm-3,328,V ugm-3
2007-06-13,133,V ugm-3,362,V ugm-3
2007-06-14,137,V ugm-3,387,V ugm-3
2007-06-15,143,V ugm-3,397,V ugm-3
2007-06-16,119,V ugm-3,320,V ugm-3
2007-06-17,118,V ugm-3,307,V ugm-3
2007-06-18,145,V ugm-3,419,V ugm-3
2007-06-19,139,V ugm-3,333,V ugm-3
2007-06-20,142,V ugm-3,394,V ugm-3
2007-06-21,152,V ugm-3,440,V ugm-3
2007-06-22,138,V ugm-3,397,V ugm-3
2007-06-23,100,V ugm-3,262,V ugm-3
2007-06-24,93,V ugm-3,246,V ugm-3
2007-06-25,99,V ugm-3,283,V ugm-3
2007-06-26,39,V ugm-3,79,V ugm-3
2007-06-27,133,V ugm-3,434,V ugm-3
2007-06-28,146,V ugm-3,460,V ugm-3
2007-06-29,136,V ugm-3,428,V ugm-3
2007-06-30,129,V ugm-3,452,V ugm-3
2007-07-01,98,V ugm-3,252,V ugm-3
2007-07-02,NA,V ugm-3,NA,V ugm-3
2007-07-03,150,V ugm-3,466,V ugm-3
2007-07-04,136,V ugm-3,411,V ugm-3
2007-07-05,130,V ugm-3,396,V ugm-3
2007-07-06,139,V ugm-3,383,V ugm-3
2007-07-07,102,V ugm-3,274,V ugm-3
2007-07-08,93,V ugm-3,246,V ugm-3
2007-07-09,114,V ugm-3,322,V ugm-3
2007-07-10,81,V ugm-3,211,V ugm-3
2007-07-11,74,V ugm-3,198,V ugm-3
2007-07-12,145,V ugm-3,501,V ugm-3
2007-07-13,136,V ugm-3,400,V ugm-3
2007-07-14,113,V ugm-3,303,V ugm-3
2007-07-15,83,V ugm-3,181,V ugm-3
2007-07-16,144,V ugm-3,421,V ugm-3
2007-07-17,131,V ugm-3,372,V ugm-3
2007-07-18,149,V ugm-3,433,V ugm-3
2007-07-19,130,V ugm-3,332,V ugm-3
2007-07-20,110,V ugm-3,285,V ugm-3
2007-07-21,114,V ugm-3,334,V ugm-3
2007-07-22,93,V ugm-3,239,V ugm-3
2007-07-23,68,V ugm-3,171,V ugm-3
2007-07-24,84,V ugm-3,201,V ugm-3
2007-07-25,106,V ugm-3,323,V ugm-3
2007-07-26,130,V ugm-3,384,V ugm-3
2007-07-27,142,V ugm-3,471,V ugm-3
2007-07-28,85,V ugm-3,220,V ugm-3
2007-07-29,27,V ugm-3,44,V ugm-3
2007-07-30,49,V ugm-3,97,V ugm-3
2007-07-31,116,V ugm-3,292,V ugm-3
2007-08-01,148,V ugm-3,366,V ugm-3
2007-08-02,79,V ugm-3,174,V ugm-3
2007-08-03,133,V ugm-3,403,V ugm-3
2007-08-04,111,V ugm-3,293,V ugm-3
2007-08-05,133,V ugm-3,272,V ugm-3
2007-08-06,108,V ugm-3,276,V ugm-3
2007-08-07,63,V ugm-3,150,V ugm-3
2007-08-08,45,V ugm-3,86,V ugm-3
2007-08-09,48,V ugm-3,86,V ugm-3
2007-08-10,74,V ugm-3,139,V ugm-3
2007-08-11,151,V ugm-3,372,V ugm-3
2007-08-12,118,V ugm-3,318,V ugm-3
2007-08-13,120,V ugm-3,356,V ugm-3
2007-08-14,100,V ugm-3,289,V ugm-3
2007-08-15,99,V ugm-3,272,V ugm-3
2007-08-16,95,V ugm-3,275,V ugm-3
2007-08-17,127,V ugm-3,403,V ugm-3
2007-08-18,99,V ugm-3,284,V ugm-3
2007-08-19,50,V ugm-3,130,V ugm-3
2007-08-20,36,V ugm-3,70,V ugm-3
2007-08-21,32,V ugm-3,55,V ugm-3
2007-08-22,28,V ugm-3,45,V ugm-3
2007-08-23,36,V ugm-3,65,V ugm-3
2007-08-24,74,V ugm-3,203,V ugm-3
2007-08-25,106,V ugm-3,322,V ugm-3
2007-08-26,42,V ugm-3,76,V ugm-3
2007-08-27,39,V ugm-3,66,V ugm-3
2007-08-28,62,V ugm-3,137,V ugm-3
2007-08-29,49,V ugm-3,94,V ugm-3
2007-08-30,73,V ugm-3,189,V ugm-3
2007-08-31,66,V ugm-3,183,V ugm-3
2007-09-01,63,V ugm-3,156,V ugm-3
2007-09-02,89,V ugm-3,264,V ugm-3
2007-09-03,39,V ugm-3,77,V ugm-3
2007-09-04,70,V ugm-3,198,V ugm-3
2007-09-05,89,V ugm-3,270,V ugm-3
2007-09-06,56,V ugm-3,131,V ugm-3
2007-09-07,72,V ugm-3,183,V ugm-3
2007-09-08,43,V ugm-3,85,V ugm-3
2007-09-09,52,V ugm-3,96,V ugm-3
2007-09-10,53,V ugm-3,117,V ugm-3
2007-09-11,57,V ugm-3,126,V ugm-3
2007-09-12,92,V ugm-3,258,V ugm-3
2007-09-13,156,V ugm-3,482,V ugm-3
2007-09-14,100,V ugm-3,285,V ugm-3
2007-09-15,111,V ugm-3,287,V ugm-3
2007-09-16,102,V ugm-3,264,V ugm-3
2007-09-17,48,V ugm-3,105,V ugm-3
2007-09-18,62,V ugm-3,156,V ugm-3
2007-09-19,147,V ugm-3,488,V ugm-3
2007-09-20,137,V ugm-3,424,V ugm-3
2007-09-21,138,V ugm-3,416,V ugm-3
2007-09-22,118,V ugm-3,366,V ugm-3
2007-09-23,93,V ugm-3,235,V ugm-3
2007-09-24,127,V ugm-3,370,V ugm-3
2007-09-25,94,V ugm-3,276,V ugm-3
2007-09-26,NA,V ugm-3,NA,V ugm-3
2007-09-27,35,V ugm-3,76,V ugm-3
2007-09-28,44,V ugm-3,85,V ugm-3
2007-09-29,43,V ugm-3,79,V ugm-3
2007-09-30,84,V ugm-3,208,V ugm-3
2007-10-01,93,V ugm-3,234,V ugm-3
2007-10-02,56,V ugm-3,111,V ugm-3
2007-10-03,134,V ugm-3,458,V ugm-3
2007-10-04,NA,V ugm-3,NA,V ugm-3
2007-10-05,NA,V ugm-3,NA,V ugm-3
2007-10-06,84,V ugm-3,182,V ugm-3
2007-10-07,64,V ugm-3,117,V ugm-3
2007-10-08,97,V ugm-3,222,V ugm-3
2007-10-09,147,V ugm-3,498,V ugm-3
2007-10-10,63,V ugm-3,144,V ugm-3
2007-10-11,158,V ugm-3,583,V ugm-3
2007-10-12,88,V ugm-3,307,V ugm-3
2007-10-13,94,V ugm-3,271,V ugm-3
2007-10-14,99,V ugm-3,282,V ugm-3
2007-10-15,150,V ugm-3,471,V ugm-3
2007-10-16,140,V ugm-3,397,V ugm-3
2007-10-17,59,V ugm-3,109,V ugm-3
2007-10-18,84,V ugm-3,218,V ugm-3
2007-10-19,124,V ugm-3,486,V ugm-3
2007-10-20,102,V ugm-3,274,V ugm-3
2007-10-21,134,V ugm-3,504,V ugm-3
2007-10-22,122,V ugm-3,455,V ugm-3
2007-10-23,82,V ugm-3,224,V ugm-3
2007-10-24,53,V ugm-3,80,V ugm-3
2007-10-25,56,V ugm-3,111,V ugm-3
2007-10-26,135,V ugm-3,451,V ugm-3
2007-10-27,126,V ugm-3,388,V ugm-3
2007-10-28,99,V ugm-3,255,V ugm-3
2007-10-29,93,V ugm-3,255,V ugm-3
2007-10-30,97,V ugm-3,284,V ugm-3
2007-10-31,174,V ugm-3,647,V ugm-3
2007-11-01,NA,V ugm-3,NA,V ugm-3
2007-11-02,NA,V ugm-3,NA,V ugm-3
2007-11-03,68,V ugm-3,128,V ugm-3
2007-11-04,78,V ugm-3,172,V ugm-3
2007-11-05,141,V ugm-3,506,V ugm-3
2007-11-06,105,V ugm-3,286,V ugm-3
2007-11-07,133,V ugm-3,370,V ugm-3
2007-11-08,128,V ugm-3,377,V ugm-3
2007-11-09,74,V ugm-3,161,V ugm-3
2007-11-10,82,V ugm-3,169,V ugm-3
2007-11-11,61,V ugm-3,116,V ugm-3
2007-11-12,85,V ugm-3,214,V ugm-3
2007-11-13,107,V ugm-3,292,V ugm-3
2007-11-14,65,V ugm-3,145,V ugm-3
2007-11-15,109,V ugm-3,318,V ugm-3
2007-11-16,251,V ugm-3,1008,V ugm-3
2007-11-17,156,V ugm-3,556,V ugm-3
2007-11-18,72,V ugm-3,154,V ugm-3
2007-11-19,126,V ugm-3,333,V ugm-3
2007-11-20,136,V ugm-3,432,V ugm-3
2007-11-21,169,V ugm-3,594,V ugm-3
2007-11-22,126,V ugm-3,399,V ugm-3
2007-11-23,67,V ugm-3,140,V ugm-3
2007-11-24,143,V ugm-3,498,V ugm-3
2007-11-25,59,V ugm-3,113,V ugm-3
2007-11-26,85,V ugm-3,202,V ugm-3
2007-11-27,154,V ugm-3,628,V ugm-3
2007-11-28,164,V ugm-3,577,V ugm-3
